method,url_length,special_path,host,contentLength,arg_length,arg_num,digit_in_arg,letter_in_arg
1,48,8,0,0.0,69,5,8,52
2,48,8,0,68.0,64,5,8,47
1,47,8,0,0.0,102,3,39,39
1,50,8,0,0.0,0,1,0,0
2,50,8,0,236.0,224,13,41,162
1,47,9,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,71,5,9,51
2,47,8,0,41.0,39,3,6,29
1,46,8,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
1,49,8,0,0.0,0,1,0,0
2,52,8,0,67.0,63,5,3,53
1,39,7,0,0.0,0,1,0,0
1,47,8,0,0.0,44,3,6,32
2,47,8,0,38.0,36,3,5,28
1,50,8,0,0.0,251,13,41,184
1,58,9,0,0.0,0,1,0,0
2,57,8,0,25.0,25,1,11,6
1,50,8,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
1,48,8,0,0.0,66,5,8,48
1,44,8,0,0.0,0,1,0,0
1,50,8,0,0.0,249,13,44,181
1,48,8,0,0.0,18,1,1,15
1,48,8,0,0.0,63,5,7,47
1,56,8,0,0.0,0,1,0,0
1,50,8,0,0.0,342,13,65,241
1,50,8,0,0.0,235,13,40,172
1,58,9,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,33,1,0,31
1,67,13,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,243,13,37,183
2,47,8,0,46.0,44,3,6,32
2,47,8,0,37.0,35,3,4,28
1,58,9,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,51,8,0,0.0,0,1,0,0
1,57,8,0,0.0,114,1,47,52
2,49,8,0,261.0,249,13,41,182
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,14,1,3,9
1,48,8,0,0.0,0,1,0,0
1,26,6,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,18,1,1,15
1,49,7,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,57,8,0,0.0,5,1,1,3
1,47,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,38.0,38,1,3,32
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
1,67,13,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,49,8,0,248.0,236,13,42,171
1,49,8,0,0.0,0,1,0,0
1,57,8,0,0.0,25,1,11,6
2,52,8,0,63.0,59,5,1,53
1,49,8,0,0.0,246,13,40,182
2,48,8,0,68.0,64,5,7,48
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,81,1,12,57
1,49,8,0,0.0,252,13,38,188
1,57,8,0,0.0,4,1,1,2
1,50,8,0,0.0,228,13,38,169
1,47,8,0,0.0,36,3,5,28
1,44,8,0,0.0,0,1,0,0
1,50,8,0,0.0,282,13,41,209
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,297,13,62,195
1,48,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,0,1,0,0
1,25,5,0,0.0,0,1,0,0
1,49,8,0,0.0,230,13,41,163
1,44,8,0,0.0,0,1,0,0
2,47,8,0,44.0,42,3,5,32
1,50,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
2,49,8,0,266.0,254,13,44,185
2,48,8,0,18.0,18,1,1,15
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,115,5,36,53
2,57,8,0,20.0,20,1,2,15
1,47,8,0,0.0,36,3,5,28
2,49,8,0,258.0,246,13,35,185
1,50,8,0,0.0,252,13,40,187
2,57,8,0,7.0,7,1,2,3
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,52,8,0,0.0,59,5,5,48
1,49,8,0,0.0,216,13,37,157
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,227,13,38,167
1,75,11,0,0.0,0,1,0,0
2,48,8,0,44.0,44,1,15,17
2,49,8,0,264.0,252,13,41,182
1,49,8,0,0.0,296,13,53,197
1,47,8,0,0.0,0,1,0,0
2,50,8,0,269.0,257,13,39,191
3,50,8,1,246.0,234,13,39,173
1,47,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,52,8,0,0.0,57,5,1,51
1,44,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,47,8,0,0.0,39,3,6,29
2,52,8,0,76.0,72,5,10,53
2,57,8,0,84.0,84,1,28,45
1,47,8,0,0.0,41,3,5,31
1,48,8,0,0.0,0,1,0,0
2,49,8,0,301.0,289,13,38,219
1,47,8,0,0.0,42,3,5,32
2,52,8,0,58.0,54,5,1,48
2,48,8,0,17.0,17,1,1,14
2,50,8,0,263.0,251,13,39,186
2,50,8,0,241.0,229,13,39,167
1,52,8,0,0.0,54,5,5,44
1,48,8,0,0.0,67,5,7,51
2,49,8,0,293.0,281,13,45,196
2,57,8,0,4.0,4,1,1,2
1,47,8,0,0.0,62,3,7,46
2,48,8,0,68.0,64,5,7,48
1,57,8,0,0.0,4,1,1,2
1,49,8,0,0.0,326,13,75,205
1,44,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,64,12,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
2,48,8,0,59.0,59,1,30,23
2,49,8,0,255.0,243,13,34,186
2,50,8,0,258.0,246,13,34,188
1,52,8,0,0.0,59,5,3,49
1,48,8,0,0.0,33,1,0,31
1,39,7,0,0.0,0,1,0,0
2,52,8,0,63.0,59,5,1,53
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,256,13,42,189
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,52,9,0,0.0,0,1,0,0
2,48,8,0,75.0,71,5,9,52
1,47,8,0,0.0,0,1,0,0
1,61,11,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
1,52,8,0,0.0,127,5,43,58
1,48,8,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
2,48,8,0,34.0,34,1,0,32
2,57,8,0,4.0,4,1,1,2
2,47,8,0,38.0,36,3,5,28
2,47,8,0,43.0,41,3,5,31
1,48,8,0,0.0,72,1,12,44
1,48,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,57,8,0,0.0,8,1,3,3
2,57,8,0,4.0,4,1,1,2
1,49,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,47,8,0,41.0,39,3,6,29
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
2,48,8,0,66.0,62,5,6,47
1,46,8,0,0.0,0,1,0,0
1,62,9,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,50,8,0,0.0,239,13,34,185
1,49,8,0,0.0,231,13,48,160
2,49,8,0,266.0,254,13,41,186
1,52,8,0,0.0,59,5,6,47
1,50,8,0,0.0,0,1,0,0
1,49,8,0,0.0,251,13,37,190
1,50,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,50,8,0,244.0,232,13,37,172
2,52,8,0,60.0,56,5,1,50
1,47,8,0,0.0,37,3,5,29
1,59,10,0,0.0,0,1,0,0
1,52,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,63,11,0,0.0,0,1,0,0
1,57,8,0,0.0,8,1,3,3
1,48,8,0,0.0,66,5,6,51
1,48,8,0,0.0,0,1,0,0
2,52,8,0,60.0,56,5,5,45
2,49,8,0,249.0,237,13,38,174
1,47,8,0,0.0,78,3,16,43
1,63,11,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,34,1,0,32
1,48,8,0,0.0,0,1,0,0
1,22,5,0,0.0,0,1,0,0
2,49,8,0,255.0,243,13,38,179
1,48,8,0,0.0,64,5,7,48
2,48,8,0,18.0,18,1,1,15
2,48,8,0,102.0,98,5,24,54
1,48,8,0,0.0,64,5,7,48
1,49,8,0,0.0,237,13,45,167
1,50,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,25,5,0,0.0,0,1,0,0
1,45,6,0,0.0,0,1,0,0
1,48,8,0,0.0,14,1,4,8
1,50,8,0,0.0,236,13,42,173
2,49,8,0,254.0,242,13,44,172
1,58,9,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,8,52
1,48,8,0,0.0,34,1,0,32
1,46,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,49,8,0,225.0,213,13,34,158
1,49,8,0,0.0,251,13,48,178
1,50,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,58,9,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,43,8,0,0.0,0,1,0,0
2,48,8,0,67.0,63,5,7,47
1,49,8,0,0.0,250,13,36,190
1,57,8,0,0.0,4,1,1,2
1,46,6,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,135,5,41,75
1,25,5,0,0.0,0,1,0,0
1,50,8,0,0.0,228,13,40,164
1,50,8,0,0.0,219,13,39,158
2,52,8,0,116.0,112,5,34,65
1,46,8,0,0.0,0,1,0,0
1,39,8,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
2,48,8,0,33.0,33,1,0,31
2,48,8,0,17.0,17,1,1,14
1,47,8,0,0.0,41,3,5,31
1,67,13,0,0.0,0,1,0,0
1,52,8,0,0.0,63,5,10,48
1,48,8,0,0.0,137,5,46,73
2,47,8,0,39.0,37,3,5,29
1,58,9,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
2,48,8,0,50.0,50,1,14,24
2,47,8,0,95.0,93,3,33,51
2,52,8,0,111.0,107,5,18,73
1,46,8,0,0.0,0,1,0,0
1,47,8,0,0.0,45,3,8,31
1,47,8,0,0.0,45,3,7,32
1,48,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,76,14,0,0.0,0,1,0,0
2,49,8,0,253.0,241,13,39,178
1,50,8,0,0.0,232,13,37,174
1,50,8,0,0.0,248,13,41,181
1,48,8,0,0.0,17,1,1,14
2,52,8,0,61.0,57,5,5,47
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,142,5,33,90
1,52,9,0,0.0,0,1,0,0
2,52,8,0,97.0,93,5,16,56
1,50,8,0,0.0,256,13,49,177
2,48,8,0,12.0,12,1,1,9
1,47,8,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
1,47,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,278,13,46,197
1,50,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,50,8,0,0.0,273,13,43,204
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,245,13,38,182
1,48,8,0,0.0,0,1,0,0
2,52,8,0,68.0,64,5,6,52
1,72,10,0,0.0,0,1,0,0
2,49,8,0,298.0,286,13,61,199
1,52,8,0,0.0,59,5,6,47
2,48,8,0,33.0,33,1,0,31
1,78,10,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,60,9,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,50,8,0,247.0,235,13,41,169
1,43,9,0,0.0,0,1,0,0
1,52,8,0,0.0,66,5,6,52
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,132,5,42,73
1,58,9,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,52,8,0,58.0,54,5,3,46
1,49,8,0,0.0,236,13,41,170
1,50,8,0,0.0,229,13,37,167
1,47,8,0,0.0,0,1,0,0
2,47,8,0,44.0,42,3,5,32
1,49,8,0,0.0,0,1,0,0
1,51,9,0,0.0,0,1,0,0
2,50,8,0,265.0,253,13,37,193
1,48,8,0,0.0,34,1,0,32
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,248,13,40,183
2,52,8,0,105.0,101,5,30,61
1,48,8,0,0.0,33,1,0,31
2,49,8,0,244.0,232,13,37,171
1,47,8,0,0.0,36,3,8,23
1,47,8,0,0.0,42,3,5,32
1,44,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,47,8,0,0.0,36,3,5,28
2,50,8,0,302.0,290,13,67,183
1,52,8,0,0.0,58,5,5,48
1,48,8,0,0.0,0,1,0,0
1,52,9,0,0.0,0,1,0,0
2,47,8,0,46.0,44,3,6,32
2,50,8,0,263.0,251,13,47,176
1,46,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,156,5,37,96
3,48,8,1,71.0,67,5,7,51
2,48,8,0,83.0,79,5,8,60
2,48,8,0,17.0,17,1,1,14
2,57,8,0,4.0,4,1,1,2
3,57,8,1,4.0,4,1,1,2
1,53,7,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
2,57,8,0,79.0,79,1,41,28
1,52,8,0,0.0,54,5,1,48
1,52,8,0,0.0,67,5,5,54
1,39,7,0,0.0,0,1,0,0
1,52,8,0,0.0,54,5,1,48
1,52,8,0,0.0,56,5,4,47
1,52,8,0,0.0,66,5,3,57
1,50,8,0,0.0,248,13,38,181
1,47,8,0,0.0,0,1,0,0
1,52,8,0,0.0,57,5,5,46
1,44,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,49,8,0,0.0,307,13,63,208
1,47,8,0,0.0,0,1,0,0
1,49,8,0,0.0,243,13,39,178
1,48,8,0,0.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
2,49,8,0,246.0,234,13,38,173
2,57,8,0,57.0,57,1,12,30
1,49,8,0,0.0,257,13,37,197
1,51,9,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
2,52,8,0,72.0,68,5,9,52
1,44,8,0,0.0,0,1,0,0
1,50,8,0,0.0,246,13,39,183
1,56,8,0,0.0,0,1,0,0
2,49,8,0,250.0,238,13,45,168
1,48,8,0,0.0,18,1,1,15
2,47,8,0,38.0,36,3,5,28
1,48,8,0,0.0,0,1,0,0
2,52,8,0,60.0,56,5,2,49
1,47,8,0,0.0,88,3,37,42
2,47,8,0,46.0,44,3,6,32
1,57,8,0,0.0,4,1,1,2
2,47,8,0,43.0,41,3,5,31
2,47,8,0,39.0,37,3,5,29
2,50,8,0,304.0,292,13,45,209
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,57,9,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,47,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
2,57,8,0,5.0,5,1,1,3
1,47,8,0,0.0,36,3,5,28
1,48,8,0,0.0,18,1,1,15
1,56,8,0,0.0,0,1,0,0
2,49,8,0,242.0,230,13,41,169
1,50,8,0,0.0,0,1,0,0
1,49,8,0,0.0,246,13,45,178
1,48,8,0,0.0,0,1,0,0
1,52,8,0,0.0,56,5,3,48
1,48,8,0,0.0,34,1,0,32
1,58,9,0,0.0,0,1,0,0
1,62,11,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,52,8,0,0.0,52,5,4,42
1,50,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,50,8,0,261.0,249,13,40,186
1,62,10,0,0.0,0,1,0,0
2,52,8,0,122.0,118,5,40,67
1,50,8,0,0.0,0,1,0,0
1,47,8,0,0.0,37,3,5,29
1,48,8,0,0.0,0,1,0,0
1,52,8,0,0.0,56,5,3,47
1,47,8,0,0.0,37,3,5,29
1,57,9,0,0.0,0,1,0,0
2,57,8,0,5.0,5,1,1,3
2,48,8,0,18.0,18,1,1,15
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,50,8,0,271.0,259,13,41,191
2,57,8,0,5.0,5,1,1,3
1,50,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,55,9,0,0.0,0,1,0,0
1,74,10,0,0.0,0,1,0,0
2,48,8,0,8.0,8,1,5,1
1,46,7,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,49,8,0,0.0,238,13,41,173
2,50,8,0,237.0,225,13,44,156
1,51,10,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,631.0,627,5,400,107
1,48,8,0,0.0,33,1,0,31
1,58,10,0,0.0,0,1,0,0
2,48,8,0,67.0,63,5,7,47
1,52,8,0,0.0,53,5,1,47
1,49,8,0,0.0,232,13,44,167
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,33,1,0,31
1,49,8,0,0.0,250,13,43,178
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,34.0,34,1,0,32
2,52,8,0,68.0,64,5,7,49
1,51,8,0,0.0,0,1,0,0
1,50,8,0,0.0,260,13,36,200
2,52,8,0,64.0,60,5,9,45
1,50,8,0,0.0,240,13,42,171
1,44,8,0,0.0,0,1,0,0
2,57,8,0,5.0,5,1,1,3
1,50,8,0,0.0,286,13,51,202
1,52,8,0,0.0,57,5,5,46
1,25,5,0,0.0,0,1,0,0
1,49,8,0,0.0,247,13,40,184
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,73.0,73,1,30,36
1,56,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
2,50,8,0,323.0,311,13,69,208
1,52,8,0,0.0,51,5,1,45
2,57,8,0,4.0,4,1,1,2
1,50,8,0,0.0,228,13,49,155
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,64,5,7,48
2,50,8,0,328.0,316,13,64,218
1,48,8,0,0.0,64,5,8,47
1,45,7,0,0.0,0,1,0,0
2,52,8,0,62.0,58,5,8,45
1,49,8,0,0.0,0,1,0,0
2,49,8,0,269.0,257,13,45,188
2,52,8,0,60.0,56,5,2,47
2,52,8,0,59.0,55,5,5,43
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,63,5,7,47
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,70,5,9,50
1,47,8,0,0.0,0,1,0,0
2,50,8,0,266.0,254,13,37,190
2,50,8,0,260.0,248,13,45,178
1,61,9,0,0.0,0,1,0,0
2,57,8,0,9.0,9,1,4,3
1,47,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
2,48,8,0,33.0,33,1,0,31
1,50,8,0,0.0,243,13,43,175
2,49,8,0,327.0,315,13,41,232
2,49,8,0,260.0,248,13,42,180
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
2,48,8,0,59.0,55,5,10,36
2,48,8,0,75.0,71,5,9,52
2,48,8,0,33.0,33,1,0,31
1,47,8,0,0.0,0,1,0,0
1,57,8,0,0.0,6,1,1,3
1,48,8,0,0.0,34,1,0,32
1,52,8,0,0.0,71,5,14,48
1,48,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
2,50,8,0,243.0,231,13,39,168
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,322,13,83,205
2,49,8,0,230.0,218,13,46,149
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,52,8,0,0.0,63,5,5,53
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,74,5,11,51
2,50,8,0,290.0,278,13,44,203
1,47,8,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
1,56,9,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,41,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,48,10,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
2,49,8,0,244.0,232,13,35,177
1,49,8,0,0.0,242,13,42,176
2,48,8,0,70.0,70,1,32,31
2,50,8,0,319.0,307,13,73,200
2,49,8,0,242.0,230,13,40,164
1,48,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,57,8,0,57.0,57,1,22,19
1,57,8,0,0.0,4,1,1,2
1,47,9,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,73,5,10,51
1,49,8,0,0.0,246,13,41,178
1,31,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,52,8,0,0.0,62,5,1,56
1,44,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,233,13,39,169
2,49,8,0,248.0,236,13,49,158
1,50,8,0,0.0,254,13,37,190
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,117,1,40,51
1,57,8,0,0.0,4,1,1,2
1,49,8,0,0.0,251,13,37,190
2,48,8,0,118.0,114,5,39,61
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,18,1,1,15
1,50,8,0,0.0,223,13,45,157
2,48,8,0,75.0,71,5,10,50
2,50,8,0,247.0,235,13,39,173
1,41,7,0,0.0,0,1,0,0
2,49,8,0,248.0,236,13,42,166
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,236,13,36,177
1,50,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
3,52,8,1,58.0,54,5,5,44
1,48,8,0,0.0,33,1,0,31
2,47,8,0,38.0,36,3,5,28
1,48,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,8,52
1,47,8,0,0.0,41,3,5,31
1,57,9,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,18,1,1,15
2,48,8,0,12.0,12,1,1,9
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,235,13,44,171
1,48,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
2,57,8,0,4.0,4,1,1,2
2,48,8,0,69.0,65,5,8,48
2,52,8,0,56.0,52,5,2,45
1,52,8,0,0.0,160,5,52,89
1,39,7,0,0.0,0,1,0,0
1,58,11,0,0.0,0,1,0,0
1,72,9,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,49,8,0,0.0,257,13,41,190
2,52,8,0,129.0,125,5,17,82
2,50,8,0,306.0,294,13,68,184
2,52,8,0,65.0,61,5,6,49
2,48,8,0,17.0,17,1,1,14
1,86,12,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,58,9,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,78,11,0,0.0,0,1,0,0
1,52,8,0,0.0,53,5,1,46
1,48,8,0,0.0,64,5,8,47
2,48,8,0,17.0,17,1,1,14
1,46,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,57,8,0,5.0,5,1,1,3
1,57,8,0,0.0,4,1,1,2
1,48,8,0,0.0,203,1,29,145
1,48,8,0,0.0,33,1,0,31
1,43,7,0,0.0,0,1,0,0
1,48,8,0,0.0,70,5,9,50
1,52,8,0,0.0,0,1,0,0
1,48,8,0,0.0,71,5,9,51
1,51,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,50,8,0,253.0,241,13,37,180
1,50,8,0,0.0,262,13,41,191
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
2,47,8,0,44.0,42,3,5,32
1,49,8,0,0.0,254,13,42,184
2,48,8,0,67.0,63,5,7,47
1,48,8,0,0.0,17,1,1,14
1,56,8,0,0.0,0,1,0,0
1,50,8,0,0.0,317,13,69,205
2,50,8,0,317.0,305,13,64,211
2,52,8,0,61.0,57,5,3,49
1,48,8,0,0.0,33,1,0,31
1,51,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,58,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,53,10,0,0.0,0,1,0,0
2,49,8,0,241.0,229,13,42,163
2,49,8,0,237.0,225,13,40,163
1,58,10,0,0.0,0,1,0,0
2,47,8,0,39.0,37,3,5,29
1,48,8,0,0.0,0,1,0,0
2,49,8,0,249.0,237,13,42,174
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,62,12,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,48,8,0,0.0,67,5,7,51
1,48,8,0,0.0,119,5,22,68
1,57,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,237,13,46,165
2,48,8,0,68.0,64,5,7,48
1,47,8,0,0.0,0,1,0,0
1,66,12,0,0.0,0,1,0,0
2,57,8,0,8.0,8,1,4,2
2,47,8,0,44.0,42,3,5,32
1,39,7,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,258,13,39,195
1,51,8,0,0.0,0,1,0,0
2,50,8,0,252.0,240,13,35,184
1,44,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,50,8,0,232.0,220,13,38,159
2,49,8,0,245.0,233,13,40,167
2,48,8,0,33.0,33,1,0,31
1,58,9,0,0.0,0,1,0,0
1,52,8,0,0.0,63,5,5,50
2,47,8,0,44.0,42,3,5,32
2,48,8,0,77.0,73,5,10,51
1,49,8,0,0.0,0,1,0,0
1,69,13,0,0.0,0,1,0,0
1,45,6,0,0.0,0,1,0,0
1,45,9,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,50,8,0,0.0,226,13,39,167
1,49,6,0,0.0,0,1,0,0
1,48,8,0,0.0,70,5,9,50
1,47,8,0,0.0,0,1,0,0
